id;name;x;y;province
1316;Fier;399416.40357443;4669492.43641662;Dalmatia
1317;Sevegliano;-96836.5073061138;5110433.01093844;Italia
1318;Giroussens;-1048221.66306531;5028617.62431625;Narbonensis
1319;Turgi;-459341.842421993;5339442.52634647;Germania Superior
1320;Poggio Rusco;-279174.810294021;5028842.68787361;Italia
1321;Gelligaer;-1164662.10750241;6007622.68897602;Britannia
1322;Combrit;-1372856.77920031;5618436.5786255;Lugdunensis
1323;Carteia;-1900207.10361033;4347244.13865178;Baetica
1324;Miravet;-1219373.77596152;4748807.85200985;Tarraconensis
1325;Strood;-919267.933298653;5894683.84630455;Britannia
1326;Dampierre-en-Burly;-882215.492236738;5457599.94835411;Lugdunensis
1327;Tautavel;-993886.546660599;4904836.46663511;Narbonensis
1328;Ilha do Pessegueiro;-2147718.65328627;4632459.96220808;Lusitania
1329;Huelma;-1673167.1614659;4460236.51141919;Tarraconensis
1330;Bonifacio;-491039.980723149;4649935.81703024;Corsica et Sardinia
1331;Mendip Hills;-1138702.32700154;5950424.38554446;Britannia
1332;Dahlheim;-447797.2911841;5647268.46448501;Germania Superior
1333;Levroux;-972120.872496565;5388311.99135741;Aquitania
1334;Eynesse;-1053685.83533261;4872047.55628522;Tarraconensis
1335;Blanes;-1018463.0765326;4777163.72809621;Tarraconensis
